,CASENUM,PER_NO,SEX_IM,INJSEV_IM,PERALCH_IM,AGE_IM,VE_FORMS,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,MONTH,HOUR,MINUTE,AGE,SEX,INJ_SEV,DRINKING,DRUGS,HOSPITAL,P_SF1,LOCATION,HITRUN_IM,BDYTYP_IM,IMPACT1_IM,PCRASH1_IM,V_ALCH_IM,NUMOCCS,HIT_RUN,BODY_TYP_vehDup,TOW_VEH_vehDup,J_KNIFE,GVWR,V_CONFIG,CARGO_BT,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,IMPACT1_vehDup,VEH_SC1,VEH_SC2,VEH_ALCH,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,WKDY_IM,HOUR_IM,MINUTE_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,ALCHL_IM,LAND_USE,VE_TOTAL,PEDS,PERMVIT,PERNOTMVIT,DAY_WEEK,ALCOHOL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,CF1,CF2,CF3,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS,MSAFEQMT1,MSAFEQMT2,MSAFEQMT3,MSAFEQMT4,MSAFEQMT5,MSAFEQMT7,MSAFEQMT8,MSAFEQMT9,IMPACT2_vehDup
1656,201295107864,1,2,2,0,32,1,34.7147,3,3,4,61,9,8,13,42,32,2,2,0,0,0,0,23,0,4,12,4,2,3,0,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,1,1,1,13,3,13,42,0,4,1,1,2,8,1,1,3,1,3,2,0,4,1,0,1,1,1,0,1,0,0,0,0,27,2,0,1,0,0,0,0,0,0,0,0
1657,201295108045,1,1,2,0,18,1,11.18081,3,3,10,42,8,9,15,5,18,1,2,0,0,6,0,1,0,14,1,1,2,1,0,14,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,2,20,1,1,1,20,3,1,83,1,1,1,13,4,15,5,0,2,1,1,2,1,1,1,1,1,4,2,0,2,8,0,1,1,1,0,1,0,0,0,0,42,2,0,1,0,0,0,0,0,0,0,0
1658,201295108170,1,1,2,0,60,1,22.464,3,3,5,46,8,9,19,17,60,1,2,0,0,5,0,3,0,4,12,1,2,2,0,4,0,0,0,0,0,0,0,0,998,12,36,0,2,0,0,0,0,0,1,2,30,1,1,2,3,3,1,83,1,1,1,13,4,19,17,1,2,3,2,2,1,1,1,2,1,4,2,1,2,2,0,1,3,2,0,2,0,0,0,0,43,1,0,1,0,0,0,0,0,0,0,0
1659,201295108491,1,1,2,0,53,1,34.7147,3,3,4,61,9,10,10,20,53,1,2,0,0,5,0,2,0,4,12,10,2,1,0,4,0,0,0,0,0,0,0,0,2,12,0,0,2,0,0,0,0,0,1,2,99,1,1,1,20,3,10,83,1,1,1,13,2,10,20,0,8,1,10,2,8,1,1,1,1,2,2,0,8,1,0,1,1,10,0,10,0,0,0,0,53,2,0,1,0,0,0,0,0,0,0,0
1660,201295109115,1,2,2,0,24,1,12.4986,3,3,4,42,8,9,14,55,24,2,2,0,0,5,0,1,0,4,12,11,2,1,0,4,0,0,0,0,0,0,0,0,10,12,0,0,2,0,0,0,0,0,3,2,35,1,1,1,3,3,11,80,1,1,1,13,7,14,55,0,2,1,1,2,3,1,1,1,1,7,2,0,2,2,0,1,1,1,0,1,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0
1661,201295109152,1,1,2,0,59,1,12.4986,3,3,4,42,8,9,20,36,59,1,2,8,8,5,0,3,0,3,11,1,2,1,0,3,0,0,0,0,0,0,0,0,35,11,0,0,2,0,0,0,0,0,3,5,35,1,1,1,3,3,1,83,1,1,1,13,5,20,36,0,2,3,1,2,3,1,1,1,1,5,9,0,2,2,0,1,3,1,0,1,0,0,0,0,35,2,0,1,0,0,0,0,0,0,0,0
1662,201295109254,1,1,2,0,27,1,12.4986,3,3,4,42,8,10,1,35,27,1,2,0,0,0,0,3,0,15,11,11,2,1,0,15,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,1,2,30,1,1,1,3,3,11,80,1,1,1,13,7,1,35,0,2,3,1,2,3,1,1,1,1,7,2,0,2,2,0,1,3,1,0,1,0,16,0,0,42,1,0,1,0,0,0,0,0,0,0,9999
1663,201295109591,1,1,2,0,13,1,22.464,3,3,3,46,8,9,15,15,13,1,2,0,0,6,0,1,1,14,1,4,2,1,1,14,0,0,0,0,0,0,0,0,998,1,0,0,2,0,0,0,0,0,2,1,15,1,1,1,20,3,4,83,1,1,1,13,6,15,15,0,2,1,1,2,2,1,1,1,1,6,2,0,2,3,0,1,1,1,0,1,0,0,0,0,31,1,0,0,0,0,0,0,0,0,1,0
1664,201295109855,1,2,3,0,55,1,11.901938,3,3,11,42,8,5,20,2,55,2,3,0,0,1,0,23,0,4,12,10,2,1,0,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,3,4,40,1,1,1,20,3,10,80,1,1,1,13,4,20,2,0,8,5,1,2,2,1,1,1,1,4,2,0,8,1,0,1,5,1,0,1,0,0,0,0,56,2,0,0,1,0,0,0,0,0,0,0
1665,201295110103,1,1,4,0,21,1,12.4986,3,3,1,42,8,3,21,0,999,1,4,0,0,6,0,11,1,4,12,1,2,1,1,99,0,0,0,0,0,0,0,0,999,99,0,0,2,9,99,99,99,99,1,2,40,1,1,1,0,0,99,80,99,9,9,13,1,21,0,0,1,2,1,2,8,1,1,1,1,1,2,0,1,1,0,1,2,1,0,1,0,0,0,0,68,1,0,1,0,0,0,0,0,0,0,0
1666,201295110126,1,1,2,0,54,1,34.7147,3,3,1,61,9,5,15,25,54,1,2,0,0,5,0,1,0,14,12,10,2,2,0,14,0,0,0,0,0,0,0,0,2,12,0,0,2,0,6,0,0,0,1,2,30,1,1,1,20,3,10,83,1,1,1,13,3,15,25,0,3,1,1,2,8,1,1,2,1,3,2,0,3,8,0,1,1,1,0,1,0,0,0,0,40,2,0,1,0,0,0,0,0,0,0,0
1667,201295110337,1,1,3,0,43,1,12.4986,3,3,1,42,8,4,6,50,43,1,3,0,0,5,0,10,0,4,3,11,2,1,0,4,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,1,3,40,3,1,1,0,0,11,80,1,1,1,13,3,6,50,0,8,4,1,2,8,1,1,1,1,3,2,0,8,1,0,1,4,1,0,1,0,16,0,0,50,2,0,0,0,1,0,0,0,0,0,0
1668,201295110580,1,1,2,0,37,1,12.4986,3,3,1,42,8,5,14,0,37,1,2,0,0,0,0,16,0,4,4,1,2,1,0,4,0,0,0,0,0,0,0,0,10,4,0,0,2,0,0,0,0,0,1,4,40,1,1,1,20,3,1,80,1,1,1,13,7,14,0,0,2,1,1,2,8,1,1,1,1,7,2,0,2,2,0,1,1,1,0,1,0,16,0,0,30,2,0,0,1,0,0,0,0,0,0,0
1669,201295111627,1,1,2,0,27,1,34.7147,3,3,1,61,9,7,14,47,27,1,2,0,0,0,0,23,0,14,12,10,2,3,0,14,0,0,0,0,0,0,0,0,1,12,0,0,2,0,6,0,0,0,0,0,0,0,0,0,20,3,10,83,1,1,1,13,3,14,47,0,4,1,10,2,8,1,1,3,1,3,2,0,4,1,0,1,1,10,0,10,0,0,0,0,34,2,0,1,0,0,0,0,0,0,0,0
1670,201295111628,1,1,2,0,38,1,34.7147,3,3,1,61,9,7,14,40,38,1,2,0,0,5,0,1,0,2,12,10,2,1,0,2,0,0,0,0,0,0,0,0,1,12,0,0,2,0,6,0,0,0,1,2,30,1,1,1,20,3,10,83,1,1,1,13,1,14,40,0,2,1,1,2,8,1,1,1,1,1,2,0,2,3,0,1,1,1,0,1,0,0,0,0,57,2,0,1,0,0,0,0,0,0,0,0
1671,201295111737,1,1,3,0,19,1,34.7147,3,3,2,61,9,8,8,20,19,1,3,0,0,5,0,2,1,4,12,10,2,1,1,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,20,3,10,83,1,1,1,13,2,8,20,0,2,1,1,2,3,1,1,1,1,2,2,0,2,3,0,1,1,1,0,1,0,0,0,0,23,1,0,1,0,0,0,0,0,0,0,0
1672,201295111738,1,1,3,0,46,1,34.7147,3,3,2,61,9,8,10,10,46,1,3,0,0,5,0,1,0,14,12,11,2,2,0,14,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,20,3,11,83,1,1,2,13,2,10,10,0,2,1,1,2,3,1,1,2,1,2,2,0,2,3,0,1,1,1,0,1,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0
1673,201295111750,1,1,2,0,35,1,34.7147,3,3,2,61,9,8,17,10,35,1,2,0,0,0,0,11,0,14,83,1,2,1,0,14,0,0,0,0,0,0,0,0,998,83,0,0,9,0,0,0,0,0,5,4,98,1,1,1,3,3,1,83,1,1,1,13,7,17,10,0,2,1,1,2,3,1,1,1,1,7,9,0,2,2,0,1,1,1,0,1,0,0,0,0,21,1,9999,0,1,0,0,0,0,0,0,0
1674,201295111783,1,1,2,0,35,1,34.7147,3,3,2,61,9,9,21,12,35,1,2,0,0,0,0,21,1,39,1,1,2,1,1,39,0,0,0,0,0,0,0,0,999,1,99,99,2,9,99,99,99,99,2,3,40,1,8,1,0,0,1,13,99,9,4,1,1,21,12,0,1,3,1,2,3,1,1,1,1,1,2,0,1,1,0,4,3,1,0,1,0,0,0,0,56,1,0,1,0,0,0,0,0,0,0,0
1675,201295111901,1,2,3,0,20,1,12.4986,3,3,2,42,8,7,17,20,20,2,3,0,0,5,0,1,1,15,12,1,2,1,1,99,0,0,0,0,0,0,0,0,35,12,0,0,9,0,99,99,99,99,1,8,45,1,1,1,3,3,1,80,99,1,1,13,2,17,20,0,2,1,1,2,8,1,1,1,1,2,9,0,2,2,0,1,1,1,0,1,0,0,0,0,70,2,9999,1,0,0,0,0,0,0,0,0
1676,201295112377,1,1,3,0,61,1,12.4986,3,3,2,42,8,8,19,55,61,1,3,0,0,5,0,11,0,4,1,1,2,1,0,4,0,0,0,0,0,0,0,0,40,1,0,0,2,0,0,0,0,0,4,3,40,1,1,1,0,0,1,83,1,1,1,13,2,19,55,0,1,3,1,2,8,1,1,1,1,2,2,0,1,1,0,1,3,1,0,1,0,16,0,0,18,1,0,1,0,0,0,0,0,0,0,0
1677,201295112510,1,1,2,1,61,1,34.7147,3,3,1,61,9,7,99,99,61,1,2,1,0,5,0,11,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,25,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,0,0,1,83,1,1,1,13,1,8,42,0,1,1,1,1,8,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,39,1,0,1,0,0,0,0,0,0,0,0
1678,201295112543,1,1,2,0,53,1,34.7147,3,3,1,61,9,7,9,54,53,1,2,0,0,0,0,16,0,4,6,11,2,1,0,4,0,0,0,0,0,0,0,0,20,6,0,0,2,0,0,0,0,0,5,4,40,1,1,1,0,0,11,83,1,1,1,13,4,9,54,0,3,1,1,2,8,1,1,1,1,4,2,0,3,3,0,1,1,1,0,1,0,0,0,0,79,2,0,1,0,0,0,0,0,0,0,0
1679,201295112902,1,1,2,0,21,1,11.901938,3,3,11,42,8,7,5,32,21,1,2,9,9,0,0,9,0,6,12,1,2,1,0,6,0,0,0,0,0,0,0,0,30,12,0,0,9,0,0,0,0,0,1,2,30,1,1,1,3,3,1,83,4,1,1,13,1,5,32,0,2,3,1,2,2,1,1,1,1,1,9,0,2,2,0,1,3,1,0,1,0,0,0,0,43,2,9999,0,0,0,0,0,0,1,0,0
1680,201295112936,1,1,2,0,30,1,11.901938,3,3,11,42,8,7,20,15,30,1,2,0,0,0,0,23,0,4,1,4,2,1,0,4,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,3,4,40,1,1,1,20,3,4,80,1,1,1,13,3,20,15,0,3,3,1,2,2,1,1,1,1,3,2,0,3,1,0,1,3,1,0,1,0,0,0,0,62,1,0,1,0,0,0,0,0,0,0,0
1681,201295113005,1,1,3,0,43,1,11.901938,3,3,11,42,8,8,20,1,43,1,3,0,0,5,0,1,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,20,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,3,3,1,83,1,1,1,13,5,20,1,0,2,3,1,2,2,1,1,1,1,5,2,0,2,2,0,1,3,1,0,1,0,0,0,0,23,1,0,0,0,0,0,0,0,1,0,0
1682,201295113626,1,1,2,0,24,1,11.901938,3,3,11,42,8,9,17,51,24,1,2,0,0,0,0,9,1,9,6,13,2,1,1,9,0,0,0,0,0,0,0,0,5,6,0,0,9,0,0,0,0,0,1,2,98,1,1,1,0,0,13,83,1,1,1,92,6,17,51,0,2,1,1,2,2,1,1,1,1,6,9,0,2,8,0,1,1,1,0,1,0,0,0,0,40,1,9999,1,0,0,0,0,0,0,0,0
1683,201295113646,1,2,3,0,14,1,11.901938,3,3,11,42,8,9,19,7,14,2,3,0,0,6,0,23,0,4,12,1,1,1,0,4,0,0,0,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,1,2,98,1,1,1,20,3,1,83,1,1,1,13,3,19,7,0,8,1,1,1,2,1,1,1,1,3,1,0,8,1,0,1,1,1,0,1,0,0,0,0,36,2,1,1,0,0,0,0,0,0,0,9999
1684,201295114717,1,1,2,0,61,1,12.4986,3,3,1,42,8,8,8,38,61,1,2,0,0,6,0,2,0,14,1,1,2,2,0,14,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,5,2,30,1,1,1,20,3,1,83,1,1,1,13,5,8,38,0,2,1,1,2,8,1,1,2,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,64,2,0,1,0,0,0,0,0,0,0,0
1685,201295115645,1,1,2,0,20,1,11.901938,3,3,11,42,8,10,17,41,20,1,2,0,0,5,0,1,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,10,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,20,3,1,83,1,1,1,13,4,17,41,0,2,1,1,2,2,1,1,1,1,4,2,0,2,2,0,1,1,1,0,1,0,0,0,0,61,1,0,1,0,0,0,0,0,0,0,0
1686,201295115823,1,1,3,0,55,1,12.4986,3,3,3,42,8,10,17,5,55,1,3,0,0,5,0,11,0,4,11,1,2,1,0,4,0,0,0,0,0,0,0,0,30,11,0,0,2,0,0,0,0,0,2,2,30,1,1,1,0,0,1,83,2,1,1,13,4,17,5,0,8,1,1,2,3,1,1,1,1,4,2,0,8,1,0,1,1,1,0,1,0,16,0,0,27,2,0,1,0,0,0,0,0,0,0,0
1687,201295116580,1,2,2,0,34,1,12.4986,3,3,4,42,8,11,7,40,34,2,2,0,0,9,0,1,0,4,12,10,2,1,0,4,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,3,3,10,83,1,1,1,13,6,7,40,0,2,1,1,2,3,1,1,1,1,6,2,0,2,2,0,1,1,1,0,1,0,0,0,0,30,1,0,1,0,0,0,0,0,0,0,0
1688,201295116791,1,1,2,0,33,1,11.18081,3,3,10,42,8,11,10,5,33,1,2,8,8,0,0,23,0,4,11,10,2,1,0,4,0,0,0,0,0,0,0,0,5,11,0,0,2,0,36,0,0,0,3,1,15,2,1,1,20,3,10,84,1,1,7,13,5,10,5,0,8,1,1,2,1,1,1,1,1,5,9,0,8,1,0,1,1,1,0,1,0,0,0,0,34,2,0,1,0,0,0,0,0,0,0,0
1689,201295116806,1,1,3,0,51,1,12.4986,3,3,3,42,8,11,19,45,51,1,3,8,8,1,0,11,0,4,1,1,2,1,0,4,0,0,0,0,0,0,0,0,40,1,0,0,2,0,0,0,0,0,1,3,40,1,1,1,0,0,1,80,6,1,2,13,1,19,45,0,1,3,1,2,3,1,1,1,1,1,9,0,1,1,0,1,3,1,0,1,0,0,0,0,33,2,0,1,0,0,0,0,0,0,0,0
1690,201295117326,1,2,3,0,57,1,11.18081,3,3,10,42,8,12,15,5,57,2,3,8,8,5,0,1,0,15,12,1,2,1,0,15,0,0,0,0,0,0,0,0,5,12,0,0,9,0,0,0,0,0,2,3,60,1,1,1,20,3,1,80,1,1,1,13,4,15,5,0,2,1,1,2,1,1,1,1,1,4,9,0,2,2,0,1,1,1,0,1,0,0,0,0,39,2,9999,0,0,0,0,0,0,1,0,0
1691,201295117390,1,2,2,0,15,1,11.901938,3,3,11,42,8,11,14,45,15,2,2,0,0,0,0,9,0,2,12,1,2,1,0,2,0,0,0,0,0,0,0,0,2,12,0,0,2,0,0,0,0,0,3,4,30,1,1,1,20,3,1,80,1,1,1,13,5,14,45,0,2,1,1,2,2,1,1,1,1,5,2,0,2,3,0,1,1,1,0,1,0,0,0,0,63,1,0,1,0,0,0,0,0,0,0,0
1692,201295117399,1,1,3,0,42,1,11.901938,3,3,11,42,8,11,20,50,42,1,3,0,0,1,0,9,0,14,12,1,2,2,0,14,0,0,0,0,0,0,0,0,30,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,0,0,1,80,1,1,1,13,3,20,50,0,2,3,1,2,2,1,1,2,1,3,2,0,2,2,0,1,3,1,0,1,0,0,0,0,39,2,0,1,0,0,0,0,0,0,0,0
1693,201295117733,1,1,2,0,33,2,99.9888,3,6,1,42,8,10,16,30,33,1,2,0,0,5,0,21,0,4,62,1,2,1,0,4,0,0,0,0,0,0,5,0,999,62,0,0,2,0,0,0,0,0,1,2,30,1,1,1,20,3,1,17,1,1,1,89,7,16,30,0,2,1,1,2,8,2,1,2,1,7,2,0,2,2,0,1,1,1,0,1,0,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0
1694,201295117938,1,1,2,0,48,2,12.4986,3,3,2,42,8,12,16,53,48,1,2,0,0,5,0,1,0,80,12,1,2,1,0,80,0,0,0,0,0,0,0,0,45,12,0,0,2,0,36,0,0,0,3,2,45,1,1,1,3,3,1,80,1,1,2,13,1,16,53,0,3,1,1,2,8,2,1,3,1,1,2,0,3,2,0,1,1,1,0,1,0,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0
1695,201295118061,1,1,2,0,45,1,12.4986,3,3,1,42,8,10,23,52,45,1,2,0,0,5,0,13,0,4,1,1,2,2,0,4,0,0,0,0,0,0,0,0,35,1,0,0,2,0,0,0,0,0,3,2,35,1,1,1,0,0,1,80,1,1,1,13,6,23,52,0,1,3,1,2,8,1,1,2,1,6,2,0,1,1,0,1,3,1,0,1,0,0,0,0,59,1,0,1,0,0,0,0,0,0,0,0
1696,201295118287,1,1,2,0,60,1,12.4986,3,3,1,42,8,10,21,16,60,1,2,0,0,5,0,1,0,4,11,1,2,1,0,4,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,3,8,98,1,1,2,3,3,1,83,1,1,1,13,1,21,16,0,2,3,1,2,8,1,1,1,1,1,2,0,2,2,0,1,3,1,0,1,0,0,0,0,65,2,0,0,0,0,0,0,0,0,1,0
1697,201295118780,1,1,2,0,30,1,12.4986,3,3,2,42,8,12,17,38,30,1,2,0,0,9,0,1,0,20,1,10,2,1,0,20,0,0,0,0,0,0,0,0,998,1,0,0,2,0,0,0,0,0,1,2,30,1,1,1,20,3,10,83,99,1,1,13,6,17,38,0,2,1,10,2,8,1,1,1,1,6,2,0,2,3,0,1,1,10,0,10,0,0,0,0,49,1,0,1,0,0,0,0,0,0,0,0
1698,201295119141,1,1,2,0,32,1,12.4986,3,3,1,42,8,12,12,4,32,1,2,0,0,0,0,1,0,4,12,10,2,1,0,4,0,0,0,0,0,0,0,0,999,12,0,0,2,0,0,0,0,0,1,2,30,1,1,1,3,3,10,83,99,1,1,13,3,12,4,0,2,1,1,2,8,1,1,1,1,3,2,0,2,8,0,1,1,1,0,1,0,0,0,0,51,1,0,1,0,0,0,0,0,0,0,0
1699,201295119162,1,1,2,0,56,1,12.4986,3,3,1,42,8,12,5,21,56,1,2,8,8,5,0,11,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,999,12,0,0,9,0,0,0,0,0,5,4,40,1,1,2,0,0,1,83,1,1,1,13,5,5,21,0,1,5,10,2,8,1,1,1,1,5,9,0,1,1,0,11,5,10,0,10,0,0,0,0,82,1,9999,1,0,0,0,0,0,0,0,0
1700,201295119276,1,1,2,0,21,1,12.4986,3,3,1,42,8,11,7,7,21,1,2,0,0,0,0,1,0,2,12,10,2,1,0,2,0,0,0,0,0,0,0,0,5,12,0,0,2,0,0,0,0,0,1,2,30,1,1,2,20,3,10,84,99,1,1,13,5,7,7,0,2,1,1,2,8,1,1,1,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0
1701,201295119363,1,1,2,0,8,1,12.4986,3,3,3,42,8,12,13,1,8,1,2,0,0,5,0,2,0,4,1,10,2,2,0,4,0,0,0,0,0,0,0,0,10,1,0,0,2,0,0,0,0,0,1,2,35,1,1,1,20,3,10,83,1,1,1,13,2,13,1,0,2,1,1,2,3,1,1,2,1,2,2,0,2,2,0,1,1,1,0,1,0,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0
1702,201295201152,1,2,2,0,11,1,11.135008,2,3,12,33,5,2,16,39,11,2,2,0,0,0,87,1,0,14,12,11,2,1,0,49,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,45,1,8,1,3,3,11,15,4,1,1,13,6,16,39,0,2,1,10,2,2,1,1,1,1,6,2,0,2,2,0,1,1,10,0,10,0,0,0,0,35,1,0,1,0,0,0,0,0,0,0,0
1703,201295202649,1,1,2,0,17,1,11.135008,2,3,12,33,5,3,14,15,17,1,2,0,0,0,0,2,1,29,12,10,2,1,1,29,0,0,0,0,0,0,0,0,998,12,0,0,9,0,0,0,0,0,3,1,98,1,8,1,3,3,10,83,1,1,1,13,2,14,15,0,2,1,1,2,2,1,1,1,1,2,9,0,2,2,0,1,1,1,0,1,0,0,0,0,27,1,9999,1,0,0,0,0,0,0,0,0
1704,201295202844,1,1,2,1,43,1,15.076928,2,3,5,10,5,3,21,40,998,1,2,1,0,5,0,9,0,9,12,10,2,1,0,9,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,8,8,45,1,8,1,3,3,10,83,1,1,1,13,7,21,40,0,2,3,1,1,3,1,1,1,1,7,1,0,2,8,0,1,3,1,0,1,0,0,0,0,46,1,0,1,0,0,0,0,0,0,0,0
1705,201295203286,1,2,2,0,9,1,13.59662,2,3,15,10,5,3,19,1,9,2,2,0,0,0,0,1,0,14,11,1,2,1,0,49,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,1,5,40,1,8,1,3,3,1,83,1,1,1,13,1,19,1,0,2,1,10,2,2,1,1,1,1,1,2,0,2,2,0,1,1,10,0,10,0,0,0,0,68,2,0,1,0,0,0,0,0,0,0,0
1706,201295203767,1,1,2,0,49,1,13.8498,2,3,1,33,5,3,19,34,49,1,2,0,0,0,0,20,0,9,12,1,2,1,0,9,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,50,1,8,1,0,0,1,9,1,2,4,2,4,19,34,0,1,5,1,2,1,1,1,1,1,4,2,0,1,1,0,4,5,1,0,1,0,0,0,0,37,1,0,1,0,0,0,0,0,0,0,0
1707,201295204355,1,1,2,0,24,1,11.135008,2,3,12,33,5,4,13,8,24,1,2,8,8,5,0,1,0,15,12,10,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,4,40,1,8,1,3,3,10,83,1,1,1,13,5,13,8,0,3,1,1,2,2,1,1,1,1,5,9,0,3,2,0,1,1,1,0,1,0,0,0,0,54,2,0,1,0,0,0,0,0,0,0,0
1708,201295204921,1,1,2,0,16,1,13.5035,2,3,3,10,5,4,20,38,16,1,2,0,0,5,0,13,0,9,12,1,2,1,0,9,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,4,40,1,8,1,3,3,1,80,1,1,1,13,7,20,38,0,3,3,1,2,8,1,1,1,1,7,2,0,3,3,0,1,3,1,0,1,0,0,0,0,45,2,0,1,0,0,0,0,0,0,0,0
1709,201295206850,1,1,2,0,31,1,13.5035,2,3,3,10,5,5,15,0,31,1,2,0,0,5,0,23,1,31,12,98,2,1,1,31,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,83,1,1,1,13,2,15,0,0,4,1,1,2,8,1,1,1,1,2,2,0,4,1,0,1,1,1,0,1,0,0,0,0,62,1,0,0,0,0,0,0,0,0,1,9999
1710,201295206969,1,1,2,0,57,1,17.006254000000002,2,3,17,10,5,5,16,5,57,1,2,0,0,5,0,2,0,19,12,1,2,1,0,19,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,45,1,8,1,3,3,1,80,1,1,1,13,6,16,5,0,3,1,1,2,1,1,1,1,1,6,2,0,3,2,0,1,1,1,0,1,0,0,0,0,44,2,0,0,1,0,0,0,0,0,0,0
1711,201295207756,1,1,2,0,14,1,13.59662,2,3,15,10,5,5,14,30,14,1,2,0,0,5,0,3,0,9,11,1,2,2,0,9,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,1,5,40,1,8,1,3,3,1,83,1,1,1,13,7,14,30,0,2,1,10,2,2,1,1,2,1,7,2,0,2,2,0,1,1,10,0,10,0,0,0,0,55,2,0,1,0,0,0,0,0,0,0,0
1712,201295208241,1,1,2,0,41,1,11.135008,2,3,12,33,5,5,8,45,41,1,2,0,0,0,0,11,1,4,12,1,2,1,1,49,0,0,0,0,0,0,0,0,999,12,0,0,2,0,0,0,0,0,1,4,45,1,8,1,0,0,1,83,1,1,1,13,3,8,45,0,1,1,10,2,2,1,1,1,1,3,2,0,1,1,0,1,1,10,0,10,0,0,0,0,48,1,0,1,0,0,0,0,0,0,0,0
1713,201295208512,1,1,2,0,24,1,11.135008,2,3,12,33,5,6,17,20,24,1,2,0,0,0,0,2,0,6,12,11,2,1,0,6,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,4,45,1,8,1,2,3,11,83,1,1,1,13,5,17,20,0,2,1,1,2,2,1,1,1,1,5,2,0,2,2,0,1,1,1,0,1,0,0,0,0,52,2,0,0,1,0,0,0,0,0,0,0
1714,201295208899,1,2,2,0,17,1,13.5035,2,3,2,10,5,6,12,26,17,2,2,0,0,0,0,2,0,4,1,4,2,1,0,4,0,0,0,0,0,0,0,0,998,1,0,0,2,0,0,0,0,0,1,2,25,1,8,1,20,3,4,83,1,1,1,13,7,12,26,0,3,1,10,2,3,1,1,1,1,7,2,0,3,2,0,1,1,10,0,10,0,0,0,0,51,1,0,1,0,0,0,0,0,0,0,0
1715,201295209327,1,1,3,0,26,1,13.5035,2,3,4,10,5,6,23,0,26,1,3,0,0,5,0,2,1,1,83,1,2,1,1,99,0,0,0,0,0,0,0,0,998,99,0,0,9,0,99,99,99,99,4,4,45,1,8,1,3,3,1,83,99,1,1,13,3,23,0,0,3,3,1,2,3,1,1,1,1,3,9,0,3,2,0,1,3,1,0,1,0,0,0,0,46,2,9999,1,0,0,0,0,0,0,0,0
