,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
580,201122332155,1,0,1,10.944,4,3,1,82,10,1,8,1,52,9,0,0,,,,,,,,,,,24,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,24,1,99,1,1,12,401,14,1996,1FMDU34X0TUD,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,9,1,9,9,9,99,0,1,99999,9,5,5,45,1,1,1,0,0,1,83,99,1,1,13,1,14,1996,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,9,2,0,1,1,0,1,3,1,0,1,0,6,1,52,0,0,1,3,1,9,2,1,2,90,1,9999
581,201122332168,1,0,1,10.944,4,3,1,82,10,1,8,14,30,9,0,0,,,,,,,,,,,21,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,21,1,1,1,0,49,40,4,1999,JT2BF28K3X02,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,83,83,8,1,9,2,0,0,0,1,98144,0,1,2,25,1,2,1,3,3,11,15,1,1,1,13,0,4,1999,83,11,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,14,30,0,0,2,1,1,9,2,1,2,76,2,0
582,201122332171,1,0,1,5.472,4,2,1,82,10,1,8,10,52,9,0,0,,,,,,,,,,,29,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,2,2,2,8,0,0,29,1,1,1,0,12,870,55,1999,1FDXE40F8XHC,0,0,77,777777777,77777777777,2,20,22,1,0,0,0,0,6,0,0,998,0,0,82,82,0,1,9,2,0,0,0,1,98168,0,1,8,25,1,1,1,20,3,1,83,1,1,1,13,0,55,1999,82,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,2,0,3,2,0,1,1,1,0,1,0,4,10,52,0,0,3,1,1,9,2,1,2,31,1,0
583,201122332174,1,0,1,10.944,4,3,1,82,10,1,8,17,54,9,0,0,,,,,,,,,,,19,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,2,1,2,8,0,0,19,1,99,1,1,30,40,4,2006,3VWCT81K16M8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,998,0,0,12,12,2,1,9,9,9,99,0,1,99999,9,8,8,98,1,1,1,20,3,10,16,99,1,1,13,1,4,2006,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,9,2,0,3,2,0,1,1,1,0,1,0,2,17,54,0,0,3,1,1,9,2,1,2,21,1,9999
584,201122332182,1,0,1,10.944,4,3,1,82,10,1,8,16,7,9,0,0,,,,,,,,,,,16,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,3,8,0,0,16,1,2,1,0,42,48,4,1998,WDBJH82F8WX0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,2,1,9,2,0,0,0,1,98040,0,1,2,35,1,1,1,0,0,1,83,1,1,1,13,0,4,1998,12,1,9,0,0,2,3,1,0,1,2,1,1,2011,4,2,3,0,2,2,0,1,1,1,0,1,0,4,16,7,0,0,2,1,1,9,3,1,2,69,1,0
585,201122332189,1,0,1,10.944,4,3,1,82,10,1,8,9,32,9,0,0,,,,,,,,,,,43,1,6,2,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,1,1,2,8,0,0,43,1,3,1,0,34,35,4,2006,WBANE53506CK,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,2,1,9,2,0,0,0,1,98155,0,1,2,30,1,2,1,3,3,5,83,1,1,1,13,0,4,2006,12,5,9,0,0,2,3,1,0,1,3,1,1,2011,5,9,2,0,3,2,0,1,1,1,0,1,0,5,9,32,0,0,3,1,1,9,2,1,2,37,2,0
586,201122332456,1,0,1,10.944,4,3,1,82,10,1,8,12,17,9,0,0,,,,,,,,,,,998,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,2,1,2,8,0,0,19,1,1,1,0,49,40,4,1996,JT2BF12K3T01,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,98104,0,1,2,98,1,2,1,20,3,11,15,99,1,1,13,0,4,1996,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,3,2,0,1,1,1,0,1,0,5,12,17,0,0,3,1,1,9,2,1,2,69,2,0
587,201122332806,1,0,1,10.944,4,3,1,82,10,1,8,10,20,9,0,0,,,,,,,,,,,22,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,22,1,1,1,1,34,399,1,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,6,6,9,1,9,9,9,99,0,1,99999,0,2,8,30,1,2,1,0,0,1,18,99,1,1,13,1,1,1998,6,1,9,0,0,2,3,1,0,1,1,1,1,2011,5,9,2,0,1,1,0,1,1,1,0,1,0,5,10,20,0,0,1,1,1,9,2,1,2,27,2,9999
588,201122332825,1,0,1,10.944,4,3,1,82,10,1,8,21,0,9,0,0,,,,,,,,,,,30,1,6,2,0,96,8,97,8,1,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,1,0,30,1,4,1,0,24,5,4,2001,1G8JW54R01Y5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,8,1,9,2,0,0,0,1,98116,0,4,8,30,1,2,1,3,3,10,16,1,1,1,13,0,4,2001,82,10,9,0,0,2,3,1,0,1,4,1,1,2011,7,1,2,0,3,8,0,1,3,1,0,1,0,7,21,0,0,0,3,3,1,9,2,1,1,18,2,0
589,201122332856,1,0,1,10.944,4,3,1,82,10,1,8,12,2,9,0,0,,,,,,,,,,,29,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,11,1,2,8,0,0,29,1,2,1,0,37,402,14,2008,5J6RE48538L0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,6,6,8,1,9,2,0,0,0,1,98057,0,1,4,35,1,1,1,3,3,4,83,99,1,1,13,0,14,2008,6,4,9,0,0,2,3,1,0,1,2,1,1,2011,1,2,2,0,3,8,0,1,1,1,0,1,0,1,12,2,0,0,3,1,1,9,2,1,2,26,1,0
590,201122333032,1,0,1,10.944,4,3,1,82,10,1,8,14,55,9,0,0,,,,,,,,,,,55,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,3,1,2,8,0,0,55,1,1,1,0,35,39,4,1989,JN1HJ01P2KT2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,10,8,1,9,2,0,0,0,1,98105,0,1,8,25,1,2,1,0,0,1,17,99,1,3,13,0,4,1989,2,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,2,3,0,1,1,1,0,1,0,6,14,55,0,0,2,1,1,9,2,1,2,18,2,0
591,201122333043,1,0,1,10.944,4,3,1,82,10,1,8,11,11,9,0,0,,,,,,,,,,,6,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,2,2,8,0,0,6,1,1,1,0,37,31,4,2003,2HGES26743H5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,98115,0,1,2,30,1,1,1,0,0,1,17,99,1,1,13,0,4,2003,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,3,2,0,1,1,1,0,1,0,7,11,11,0,0,3,1,1,9,2,1,2,32,2,0
592,201122333062,1,0,1,5.472,4,2,1,82,10,1,8,11,29,9,0,0,,,,,,,,,,,21,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,3,8,0,0,21,1,1,1,0,87,881,63,1994,1XP5LB0X8RD3,1,1,77,777777777,77777777777,3,4,4,1,0,0,0,0,0,0,0,998,0,0,9,9,0,1,9,2,0,0,0,1,98282,0,2,8,30,1,1,1,3,3,1,83,99,1,1,13,0,63,1994,9,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,3,0,3,8,0,1,1,1,0,1,0,4,11,29,0,0,3,1,1,9,3,1,2,44,1,0
593,201122333277,1,0,1,5.472,4,2,1,82,10,1,9,13,41,9,0,0,,,,,,,,,,,59,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,2,2,8,0,0,59,1,1,1,0,85,881,66,2010,1XKDPBEX0AR2,1,1,88,888888888,88888888888,3,6,7,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,2,0,0,0,1,98075,0,1,2,30,1,2,1,20,3,10,83,1,1,1,13,0,66,2010,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,3,2,0,1,1,1,0,1,0,5,13,41,0,0,3,1,1,9,2,1,2,64,1,0
594,201122333305,1,0,1,10.944,4,3,1,82,10,1,8,8,14,9,0,0,,,,,,,,,,,32,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,23,1,2,8,0,0,32,1,2,1,0,37,402,14,2000,JHLRD1860YC0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,98118,0,0,0,0,0,0,0,0,0,10,98,99,1,7,13,0,14,2000,12,10,9,0,0,2,3,1,0,1,2,1,1,2011,4,2,2,0,4,1,0,1,1,1,0,1,0,4,8,14,0,0,4,1,1,9,2,1,2,43,2,0
595,201122333908,1,0,1,10.944,4,3,1,82,10,1,9,8,50,9,0,0,,,,,,,,,,,11,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,11,1,1,1,0,49,46,5,2010,JTDKN3DU3A00,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,8,1,9,2,0,0,0,1,98117,0,1,8,25,1,1,1,20,3,4,83,99,1,1,13,0,5,2010,2,4,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,2,3,0,1,1,1,0,1,0,5,8,50,0,0,2,1,1,9,2,1,2,46,2,9999
596,201122333923,1,0,1,10.944,4,3,1,82,10,1,9,17,25,9,0,0,,,,,,,,,,,32,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,32,1,1,1,0,37,32,4,1994,JHMCD5652RC0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,2,1,9,2,0,0,0,1,98119,0,4,3,30,1,2,1,0,0,10,83,99,1,1,13,0,4,1994,9,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,2,3,0,1,1,10,0,10,0,3,17,25,0,0,2,1,10,9,2,1,2,63,1,9999
597,201122333927,1,0,1,10.944,4,3,1,82,10,1,9,17,25,9,0,0,,,,,,,,,,,47,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,47,1,2,1,0,14,36,4,1997,1MELM10P7VW6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,2,1,9,9,0,0,0,1,98122,0,4,8,30,4,2,1,3,3,14,83,99,1,1,13,0,4,1997,2,14,9,0,0,2,3,1,0,1,2,1,1,2011,3,9,2,0,3,4,0,1,1,1,0,1,0,3,17,25,0,0,3,1,1,9,2,1,2,42,2,9999
598,201122333948,1,0,1,10.944,4,3,1,82,10,1,9,13,40,9,0,0,,,,,,,,,,,11,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,9,1,2,8,0,0,11,1,1,1,0,9,19,4,1994,1P3AA4639RF1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,98168,0,4,8,30,1,1,2,0,0,1,83,99,1,1,13,0,4,1994,12,1,9,0,0,2,3,1,0,2,1,2,2,2011,1,9,2,0,3,8,0,1,1,10,0,10,0,1,13,40,0,0,3,1,10,9,2,2,2,49,1,0
599,201122334583,1,0,1,10.944,4,3,1,82,10,1,9,9,48,9,0,0,,,,,,,,,,,38,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,2,2,8,0,0,38,1,1,1,0,38,441,20,1996,JR2RJ186XTC0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,8,1,9,2,0,0,0,1,98103,0,3,3,30,1,1,1,3,3,1,17,99,1,1,13,0,20,1996,82,1,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,2,2,0,1,1,1,0,1,0,3,9,48,0,0,2,1,1,9,2,1,2,48,1,0
600,201122334596,1,0,1,10.944,4,3,1,82,10,1,9,8,47,9,0,0,,,,,,,,,,,998,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,2,2,8,0,0,90,1,1,1,0,12,402,14,2003,1FMCU93173KB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,98125,0,2,8,25,1,1,1,20,3,1,17,99,1,1,13,0,14,2003,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,2,0,3,2,0,1,1,1,0,1,0,4,8,47,0,0,3,1,1,9,2,1,2,51,1,0
601,201122335469,1,0,1,10.944,4,3,1,82,10,1,10,14,16,9,0,0,,,,,,,,,,,22,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,3,2,2,8,0,0,22,1,99,1,1,49,33,3,2000,JTDDY38T1Y00,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,81,81,9,1,9,9,9,99,0,1,99999,9,1,2,30,1,2,1,3,3,10,16,99,1,1,13,1,3,2000,81,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,9,2,0,2,8,0,1,1,1,0,1,0,2,14,16,0,0,2,1,1,9,2,1,2,65,2,9999
602,201122335682,1,0,1,10.944,4,3,1,82,10,1,10,17,26,9,0,0,,,,,,,,,,,30,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,30,1,1,1,1,7,20,4,2004,1B3ES56C34D6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,2,1,9,9,9,99,0,1,99999,9,1,8,25,1,1,1,3,8,11,10,99,1,1,13,1,4,2004,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,5,9,2,0,3,8,0,1,1,1,0,1,0,5,17,26,0,0,3,1,1,9,2,1,2,25,1,9999
603,201122335740,1,0,1,10.944,4,3,1,82,10,1,10,14,38,9,0,0,,,,,,,,,,,31,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,1,2,2,8,0,0,31,1,1,1,0,55,36,3,2007,KMHCM36C97U0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,82,2,1,9,2,0,0,0,1,98106,0,1,2,98,1,1,1,20,8,5,83,1,1,1,13,0,3,2007,82,5,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,3,3,0,1,1,1,0,1,0,3,14,38,0,0,3,1,1,9,2,1,2,42,1,0
604,201122335976,1,0,1,10.944,4,3,1,82,10,1,11,14,31,9,0,0,,,,,,,,,,,22,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,23,1,2,8,0,0,22,1,1,1,0,59,32,4,1999,JT8BH28F5X01,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,8,1,9,2,0,0,0,1,98125,0,2,8,5,1,1,1,0,0,5,83,1,1,1,13,0,4,1999,12,5,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,4,1,0,1,1,1,0,1,0,7,14,31,0,0,4,1,1,9,2,1,2,48,2,0
605,201122335999,1,0,1,10.944,4,3,1,82,10,1,10,19,52,9,0,0,,,,,,,,,,,25,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,16,1,2,8,0,0,25,1,2,1,0,35,443,20,1993,4N2DN11W2PD8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,8,1,9,2,0,0,0,1,98108,0,1,8,30,1,1,1,0,0,11,83,99,1,1,13,0,20,1993,82,11,9,0,0,2,3,1,0,1,2,1,1,2011,2,2,2,0,8,1,0,1,3,10,0,10,0,2,19,52,0,0,8,3,10,9,2,1,2,61,1,0
606,201122336001,1,0,1,10.944,4,3,1,82,10,1,10,22,55,9,0,0,,,,,,,,,,,19,2,6,2,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,11,2,2,8,0,0,19,1,5,1,0,12,16,4,2005,2FAFP71WX5X1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,1,0,998,0,0,1,1,8,1,9,9,0,0,0,1,98188,0,1,8,30,1,1,1,0,0,10,83,99,1,1,13,0,4,2005,1,10,9,0,0,2,3,1,0,1,5,1,1,2011,2,9,2,0,8,1,0,1,3,1,0,1,0,2,22,55,0,0,8,3,1,9,2,1,2,43,1,9999
607,201122336014,1,0,1,10.944,4,3,1,82,10,1,11,17,59,9,0,0,,,,,,,,,,,37,2,6,2,0,96,8,97,8,8,0,0,96,8,0,0,0,0,0,0,0,8,2,2,2,8,0,0,37,1,99,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,83,83,9,1,9,9,9,99,0,1,99999,0,1,8,20,1,2,2,20,3,1,83,99,1,1,13,1,9,2002,83,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,9,2,0,3,2,0,1,3,2,0,2,0,4,17,59,0,0,3,3,2,9,2,1,2,41,2,9999
608,201122336437,1,0,1,10.944,4,3,1,82,10,1,11,17,38,9,0,0,,,,,,,,,,,46,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,2,2,8,0,0,46,1,1,1,0,49,403,14,2006,JTEEW21A0600,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,9,9,8,1,9,2,0,0,0,1,98105,0,1,2,30,1,2,2,0,0,1,83,99,1,1,13,0,14,2006,9,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,2,2,0,1,3,2,0,2,0,6,17,38,0,0,2,3,2,9,2,1,2,47,1,0
609,201122337240,1,0,1,10.944,4,3,1,82,10,1,12,20,6,9,0,0,,,,,,,,,,,27,1,6,2,0,96,8,97,8,9,0,0,96,8,0,0,0,0,0,0,0,0,11,1,2,8,0,0,27,1,99,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,2,2,9,1,9,9,9,99,0,1,99999,0,3,2,30,1,1,1,0,0,1,83,99,9,3,13,1,9,2009,2,1,9,0,0,2,3,1,0,1,1,1,1,2011,3,9,2,0,1,1,0,1,3,1,0,1,0,3,20,6,0,0,1,3,1,9,2,1,2,42,1,9999
610,201124802859,1,0,1,16.1504,4,3,4,75,11,1,5,8,9,9,0,0,,,,,,,,,,,28,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,23,1,2,8,0,0,28,1,1,1,0,20,16,4,2005,1G1JC52FX571,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,80228,0,0,0,0,0,0,0,97,8,10,98,1,1,7,13,0,4,2005,12,10,9,0,0,2,2,1,0,1,1,1,1,2011,7,2,2,0,4,1,0,1,1,1,0,1,0,7,8,9,0,0,4,1,1,9,2,1,2,61,1,0
611,201124802989,1,0,1,16.1504,4,3,4,75,11,1,6,0,1,9,0,0,,,,,,,,,,,23,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,13,1,2,8,0,0,23,1,99,1,1,99,999,99,9999,999999999999,9,0,99,999999999,99999999999,9,99,99,1,0,0,0,0,99,99,9,15,0,0,1,99,9,1,9,9,9,99,0,1,99999,9,1,2,25,1,8,1,20,3,11,15,99,1,1,13,1,9,2010,1,11,9,0,0,2,2,1,0,1,1,1,1,2011,5,9,2,0,3,2,0,1,3,1,0,1,0,5,0,1,0,0,3,3,1,9,2,1,2,25,2,9999
612,201125001033,1,0,1,16.1504,4,3,1,75,11,1,8,11,0,9,0,0,,,,,,,,,,,43,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,8,11,1,2,8,0,0,43,1,1,1,0,12,481,31,2001,1FTSX31F21ED,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,4,1,9,2,0,0,0,1,80465,0,8,8,30,4,2,1,97,8,11,80,1,1,2,13,0,31,2001,9,11,9,0,0,2,1,1,0,1,1,1,1,2011,3,2,2,0,3,8,0,1,1,1,0,1,0,3,11,0,0,0,3,1,1,9,2,1,2,56,2,0
613,201125121017,1,0,1,11.093989,4,3,1,79,10,1,2,11,20,9,0,0,,,,,,,,,,,35,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,9,1,2,8,0,0,35,1,1,1,0,35,43,9,2006,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91335,0,8,8,35,8,8,1,3,3,10,83,99,1,1,13,0,9,2006,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,3,8,0,1,1,1,0,1,0,3,11,20,0,0,3,1,1,9,2,1,2,23,2,0
614,201125121270,1,0,1,11.093989,4,3,7,79,10,1,2,16,30,9,0,0,,,,,,,,,,,11,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,2,8,0,0,11,1,1,1,0,42,46,2,2008,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,82,82,2,1,9,2,0,0,0,1,91311,0,8,8,30,8,8,1,3,3,10,16,99,1,1,13,0,2,2008,82,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,2,8,0,1,1,1,0,1,0,7,16,30,0,0,2,1,1,9,2,1,2,51,1,0
615,201125121401,1,0,1,11.093989,4,3,7,79,10,1,2,7,35,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0,16,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,0,0,0,62,62,9,1,9,9,9,99,0,1,99999,9,8,8,25,8,8,1,20,3,5,83,1,1,1,13,1,9,2000,62,5,9,0,0,2,3,1,0,1,1,1,1,2011,5,9,2,0,2,8,0,1,1,1,0,1,0,5,7,35,0,0,2,1,1,9,2,1,2,61,2,9999
616,201125121643,1,0,1,11.093989,4,3,1,79,10,1,2,15,40,9,0,0,,,,,,,,,,,20,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,9,1,2,8,0,0,20,1,1,1,0,49,46,9,2008,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,4,1,9,2,0,0,0,1,93065,0,8,8,25,1,8,1,20,3,10,83,99,1,1,13,0,9,2008,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,3,0,1,1,1,0,1,0,2,15,40,0,0,3,1,1,9,2,1,2,63,1,0
617,201125121684,1,0,1,11.093989,4,3,1,79,10,1,2,9,50,9,0,0,,,,,,,,,,,50,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,23,1,2,8,0,0,50,1,1,1,0,37,32,9,2010,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,91325,0,0,0,0,0,0,0,0,0,1,83,99,1,5,13,0,9,2010,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,8,1,0,1,1,1,0,1,0,3,9,50,0,0,8,1,1,9,2,1,2,45,2,0
618,201125121697,1,0,1,11.093989,4,3,1,79,10,1,2,8,20,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,23,1,2,8,0,0,15,1,1,1,0,20,441,20,2003,888888888888,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,1,9,2,0,0,0,1,91406,0,0,0,0,0,0,0,0,0,5,83,1,1,5,13,0,20,2003,12,5,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,8,1,0,1,1,10,0,10,0,3,8,20,0,0,8,1,10,9,2,1,2,42,1,0
